pair_name,priority,category,example_id,audio_filename,question,options_text,answer_label,audio_prediction,noaudio_prediction,audio_parse_status,noaudio_parse_status,audio_raw_prediction,noaudio_raw_prediction,n_options,audio_is_correct,noaudio_is_correct
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,167665.mp3__2,167665.mp3,"What happens immediately after this event first appears: ""A train is moving into the distance.""?","A. A train is passing by. | B. A train is approaching. | C. This is the last event, no immediate event after.",C,B,C,exact-label,exact-label,B,C,3,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,168306.mp3__1,168306.mp3,"What happens immediately after this event first appears: ""Non-rhythmic footsteps on wood.""?","A. Rhythmic footsteps on wood. | B. This is the last event, no immediate event after. | C. A wooden door is closing.",A,C,A,exact-label,exact-label,C,A,3,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,168585.mp3__1,168585.mp3,"What happens immediately after this event first appears: ""Fire alarm sounding like a bell.""?","A. This is the last event, no immediate event after. | B. A fire alarm sounds like a bell. | C. A female voice announces an alarm.",B,C,B,exact-label,exact-label,C,B,3,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,169102.mp3__1,169102.mp3,"What happens immediately after this event first appears: ""A sharp whistle sounds continuously outdoors.""?","A. This is the last event, no immediate event after. | B. Continuous traffic noise from passing vehicles outdoors. | C. A sharp, short whistle sounds outdoors.",C,B,C,exact-label,exact-label,B,C,3,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,169102.mp3__2,169102.mp3,"What happens immediately after this event first appears: ""A sharp, short whistle sounds outdoors.""?","A. Continuous traffic noise from passing vehicles outdoors. | B. A sharp whistle sounds continuously outdoors. | C. This is the last event, no immediate event after.",C,A,C,exact-label,exact-label,A,C,3,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,17208.mp3__2,17208.mp3,"What happens immediately after this event first appears: ""Train moving away from a station.""?","A. This is the last event, no immediate event after. | B. A train is approaching a station. | C. A train passes by a station without stopping.",A,C,A,exact-label,exact-label,C,A,3,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,173978.mp3__2,173978.mp3,"What happens immediately after this event first appears: ""A muffled human voice is heard briefly nearby.""?","A. This is the last event, no immediate event after. | B. Background noise playing monotonously. | C. A ship honks its foghorn loudly with a deep tone from far away.",A,C,A,exact-label,exact-label,C,A,3,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,174040.mp3__2,174040.mp3,"What happens immediately after this event first appears: ""The noise gradually gets quieter as the train passes by.""?","A. A train runs along the tracks, making a steady noise. | B. A train is approaching with a steady sound. | C. This is the last event, no immediate event after.",C,A,C,exact-label,exact-label,A,C,3,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,176020.mp3__2,176020.mp3,"What happens immediately after this event first appears: ""Soft sounds of walking in a jungle environment.""?","A. Recorder noise throughout. | B. Birds singing continuously in the distance outdoors. | C. This is the last event, no immediate event after.",C,B,C,exact-label,exact-label,B,C,3,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,176096.mp3__2,176096.mp3,"What happens immediately after this event first appears: ""A train honks loudly nearby.""?","A. Children talking animatedly in the far distance. | B. A train is rolling by slowly. | C. This is the last event, no immediate event after.",C,A,C,exact-label,exact-label,A,C,3,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,101847.mp3__1,101847.mp3,"What happens immediately after this event first appears: ""Two people are speaking in Spanish, one close to the microphone and the other in the background.""?","A. This is the last event, no immediate event after. | B. Multiple people are speaking.",A,B,A,exact-label,exact-label,B,A,2,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,106836.mp3__1,106836.mp3,"What happens immediately after this event first appears: ""A stop request button beeps inside an urban bus.""?","A. An urban bus engine runs. | B. This is the last event, no immediate event after.",B,A,B,exact-label,exact-label,A,B,2,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,108751.mp3__1,108751.mp3,"What happens immediately after this event first appears: ""Air valves open with a loud hiss.""?","A. A motor hums loudly in a steady pattern. | B. This is the last event, no immediate event after.",B,A,B,exact-label,exact-label,A,B,2,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,108811.mp3__1,108811.mp3,"What happens immediately after this event first appears: ""A low-pitched, soft, and continuous sawing sound nearby.""?","A. Incessant wind gushing with a strong whooshing noise. | B. This is the last event, no immediate event after.",B,A,B,exact-label,exact-label,A,B,2,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,110317.mp3__1,110317.mp3,"What happens immediately after this event first appears: ""Beeping sound indicating the start of a recording.""?","A. Repeated brass fanfare phrases with noticeable pauses and a faint beeping sound between segments. | B. This is the last event, no immediate event after.",B,A,B,exact-label,exact-label,A,B,2,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,111171.mp3__1,111171.mp3,"What happens immediately after this event first appears: ""An object clatters loudly.""?","A. This is the last event, no immediate event after. | B. A bus engine hums.",A,B,A,exact-label,exact-label,B,A,2,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,111178.mp3__1,111178.mp3,"What happens immediately after this event first appears: ""An automated announcement is made by a woman’s voice.""?","A. A bus engine runs continuously. | B. This is the last event, no immediate event after.",B,A,B,exact-label,exact-label,A,B,2,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,114463.mp3__1,114463.mp3,"What happens immediately after this event first appears: ""A group of people walking and speaking.""?","A. A railroad bell rings with a constant metallic sound. | B. This is the last event, no immediate event after.",B,A,B,exact-label,exact-label,A,B,2,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,116485.mp3__1,116485.mp3,"What happens immediately after this event first appears: ""Footsteps of a dog walking.""?","A. This is the last event, no immediate event after. | B. A dog barks furiously.",A,B,A,exact-label,exact-label,B,A,2,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,119455.mp3__1,119455.mp3,"What happens immediately after this event first appears: ""Motorbike engine switching off.""?","A. This is the last event, no immediate event after. | B. A motorbike engine is running on idle.",A,B,A,exact-label,exact-label,B,A,2,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,122978.mp3__1,122978.mp3,"What happens immediately after this event first appears: ""Strange, garbled chatter blending alien clicks, guttural growls, and unintelligible gibberish.""?","A. A low-frequency growl. | B. This is the last event, no immediate event after.",B,A,B,exact-label,exact-label,A,B,2,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,126272.mp3__1,126272.mp3,"What happens immediately after this event first appears: ""A bell rings loudly once outdoors.""?","A. This is the last event, no immediate event after. | B. A high-pitched bell rings rhythmically in the distance.",A,B,A,exact-label,exact-label,B,A,2,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,126568.mp3__1,126568.mp3,"What happens immediately after this event first appears: ""A train moves on tracks, emitting a loud, rhythmic, rustling, and banging metallic noise with continuously fluctuating volume.""?","A. A horn emits a loud, medium-pitched honk that increases and then decreases in volume and pitch. | B. This is the last event, no immediate event after.",B,A,B,exact-label,exact-label,A,B,2,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,126762.mp3__1,126762.mp3,"What happens immediately after this event first appears: ""A train whistle blows.""?","A. A long steam train passes by. | B. This is the last event, no immediate event after.",B,A,B,exact-label,exact-label,A,B,2,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,129649.mp3__1,129649.mp3,"What happens immediately after this event first appears: ""A noisy crash cymbal is hit.""?","A. This is the last event, no immediate event after. | B. A drum set plays a steady rhythm.",A,B,A,exact-label,exact-label,B,A,2,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,136284.mp3__1,136284.mp3,"What happens immediately after this event first appears: ""A thunder reverberates.""?","A. Thunder rumbling in the distance. | B. This is the last event, no immediate event after.",B,A,B,exact-label,exact-label,A,B,2,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,136288.mp3__1,136288.mp3,"What happens immediately after this event first appears: ""Several dogs bark loudly and repeatedly outdoors, their echoes carrying through the air.""?","A. This is the last event, no immediate event after. | B. A bird is singing outdoors, its melodic calls echoing through the open space.",A,B,A,exact-label,exact-label,B,A,2,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,140598.mp3__1,140598.mp3,"What happens immediately after this event first appears: ""A male flight attendant makes an announcement in English over a microphone.""?","A. A plane engine continuously hums quietly in the background. | B. This is the last event, no immediate event after.",B,A,B,exact-label,exact-label,A,B,2,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,144529.mp3__1,144529.mp3,"What happens immediately after this event first appears: ""Repeated splashing water sounds.""?","A. White noise is heard in the background. | B. This is the last event, no immediate event after.",B,A,B,exact-label,exact-label,A,B,2,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,145552.mp3__1,145552.mp3,"What happens immediately after this event first appears: ""A short beep from a traffic light.""?","A. A metro train passes by on an outdoor rail. | B. This is the last event, no immediate event after.",B,A,B,exact-label,exact-label,A,B,2,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,148333.mp3__1,148333.mp3,"What happens immediately after this event first appears: ""Water droplets become lighter and softer, gradually fading as the flow decreases or stops.""?","A. This is the last event, no immediate event after. | B. Water droplets fall into a bucket, starting with two sharp, heavy drops followed by a regular, rhythmic pattern.",A,B,A,exact-label,exact-label,B,A,2,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,148451.mp3__1,148451.mp3,"What happens immediately after this event first appears: ""A helicopter's rotor sound gradually fades away in the distance with slight reverb.""?","A. This is the last event, no immediate event after. | B. A helicopter hovers overhead with a steady rotor sound in the distance.",A,B,A,exact-label,exact-label,B,A,2,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,148759.mp3__1,148759.mp3,"What happens immediately after this event first appears: ""A person plucks the string of a string instrument.""?","A. This is the last event, no immediate event after. | B. All the strings of a harp are played, producing a deep, eerie sound with a long echo.",A,B,A,exact-label,exact-label,B,A,2,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,149977.mp3__1,149977.mp3,"What happens immediately after this event first appears: ""Plastic hitting an object.""?","A. This is the last event, no immediate event after. | B. Engine noises.",A,B,A,exact-label,exact-label,B,A,2,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,154952.mp3__1,154952.mp3,"What happens immediately after this event first appears: ""A button is pressed repeatedly.""?","A. Prolonged background noise indoors. | B. This is the last event, no immediate event after.",B,A,B,exact-label,exact-label,A,B,2,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,156061.mp3__1,156061.mp3,"What happens immediately after this event first appears: ""Something clatters in the mid-distance.""?","A. This is the last event, no immediate event after. | B. Multiple people are talking in a busy restaurant.",A,B,A,exact-label,exact-label,B,A,2,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,156363.mp3__1,156363.mp3,"What happens immediately after this event first appears: ""The motor of a lawn mower or construction machine is running.""?","A. This is the last event, no immediate event after. | B. Drilling sounds on a construction site.",A,B,A,exact-label,exact-label,B,A,2,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,157844.mp3__1,157844.mp3,"What happens immediately after this event first appears: ""Water is running.""?","A. A small stream of water flowing smoothly underwater. | B. This is the last event, no immediate event after.",B,A,B,exact-label,exact-label,A,B,2,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,159738.mp3__1,159738.mp3,"What happens immediately after this event first appears: ""A police siren wails loudly as it passes by.""?","A. A police siren wails repeatedly in the distance. | B. This is the last event, no immediate event after.",B,A,B,exact-label,exact-label,A,B,2,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,159743.mp3__1,159743.mp3,"What happens immediately after this event first appears: ""Low-pitched siren sounds with long pauses.""?","A. A high-pitched siren is sounding repeatedly. | B. This is the last event, no immediate event after.",B,A,B,exact-label,exact-label,A,B,2,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,159745.mp3__1,159745.mp3,"What happens immediately after this event first appears: ""Car engine revving as a car passes by.""?","A. This is the last event, no immediate event after. | B. The siren of a police or ambulance vehicle runs continuously and fades at the end.",A,B,A,exact-label,exact-label,B,A,2,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,161290.mp3__1,161290.mp3,"What happens immediately after this event first appears: ""A violin's strings are plucked continuously in a rhythmic, mellow, and uniform pattern, with a slight echo after each pluck.""?","A. A guitar harmonic is played, gradually fading with an echo. | B. This is the last event, no immediate event after.",B,A,B,exact-label,exact-label,A,B,2,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,164043.mp3__1,164043.mp3,"What happens immediately after this event first appears: ""Calm waves.""?","A. Strong waves repeatedly lap on the shore. | B. This is the last event, no immediate event after.",B,A,B,exact-label,exact-label,A,B,2,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,164315.mp3__1,164315.mp3,"What happens immediately after this event first appears: ""Fast, loud footsteps on a wooden floor.""?","A. Calm footsteps on a wooden floor. | B. This is the last event, no immediate event after.",B,A,B,exact-label,exact-label,A,B,2,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,165265.mp3__1,165265.mp3,"What happens immediately after this event first appears: ""Printing sounds on a wooden keyboard.""?","A. Rain hitting a hollow surface nearby. | B. This is the last event, no immediate event after.",B,A,B,exact-label,exact-label,A,B,2,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,169231.mp3__1,169231.mp3,"What happens immediately after this event first appears: ""Distant, muffled thunder rumbling.""?","A. Irregular dripping sounds in the distance. | B. This is the last event, no immediate event after.",B,A,B,exact-label,exact-label,A,B,2,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,170247.mp3__1,170247.mp3,"What happens immediately after this event first appears: ""Wood bursts loudly from the heat of a fire nearby.""?","A. Fire burns quietly with an irregular pattern nearby. | B. This is the last event, no immediate event after.",B,A,B,exact-label,exact-label,A,B,2,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,172596.mp3__1,172596.mp3,"What happens immediately after this event first appears: ""Heavy rain with low-frequency noise.""?","A. This is the last event, no immediate event after. | B. Thunder roars loudly during rain.",A,B,A,exact-label,exact-label,B,A,2,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,172735.mp3__1,172735.mp3,"What happens immediately after this event first appears: ""An engine halts followed by a metallic clicking sound.""?","A. This is the last event, no immediate event after. | B. A machine hums and whirrs electrically.",A,B,A,exact-label,exact-label,B,A,2,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,173447.mp3__1,173447.mp3,"What happens immediately after this event first appears: ""Birds are singing with sharp voices in an unsteady pattern.""?","A. Heavy and consistent rain falling on a tiled terrace floor. | B. This is the last event, no immediate event after.",B,A,B,exact-label,exact-label,A,B,2,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,173511.mp3__1,173511.mp3,"What happens immediately after this event first appears: ""Hammer repeatedly hitting an object.""?","A. This is the last event, no immediate event after. | B. Background sounds of a construction vehicle outdoors.",A,B,A,exact-label,exact-label,B,A,2,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,173976.mp3__1,173976.mp3,"What happens immediately after this event first appears: ""The distant echo of a ship horn fading.""?","A. A loud, sharp honk from a ship on the water. | B. This is the last event, no immediate event after.",B,A,B,exact-label,exact-label,A,B,2,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,174039.mp3__1,174039.mp3,"What happens immediately after this event first appears: ""Gas leaking under pressure.""?","A. Sound of a moving train. | B. This is the last event, no immediate event after.",B,A,B,exact-label,exact-label,A,B,2,False,True
audio-flamingo-3__vs__audio-flamingo-3-no-audio,3,noaudio_only_correct,176162.mp3__1,176162.mp3,"What happens immediately after this event first appears: ""A glockenspiel chimes brightly in a rhythmic pattern.""?","A. A glockenspiel chimes slowly and gently in a rhythmic pattern. | B. This is the last event, no immediate event after.",B,A,B,exact-label,exact-label,A,B,2,False,True
qwen2-audio-7b-instruct__vs__qwen2-audio-7b-instruct-no-audio,3,audio_only_correct,167750.mp3__1,167750.mp3,"What happens immediately after this event first appears: ""The pot lid rattles and bangs.""?","A. A cracking sound of something hitting wood. | B. A shrill grinding humming noise from a drill gradually decreases in intensity. | C. Footsteps of a man walking slowly. | D. Someone is speaking briefly in the background. | E. This is the last event, no immediate event after. | F. A brief metallic clank of metal hitting the ground. | G. A person is speaking briefly in the background. | H. A shrill grinding humming noise from a drill that fluctuates in intensity. | I. A drill drilling into wood with fast consecutive banging noises. | J. A drill makes a short humming noise while drilling briefly. | K. A drill makes a grinding humming noise. | L. An object is being drilled irregularly. | M. Three consecutive thumping noises. | N. A metallic piece clanks sharply as it hits the ground.",A,A,INVALID,exact-label,invalid,A,"Based on the given event description, the most likely option to occur immediately after the",14,True,False
qwen2-audio-7b-instruct__vs__qwen2-audio-7b-instruct-no-audio,3,audio_only_correct,141704.mp3__5,141704.mp3,"What happens immediately after this event first appears: ""Multiple men chanting muffled words.""?","A. A crowd of people cheering loudly in an arena. | B. A man is speaking in Spanish. | C. A man is speaking muffled. | D. A woman is yelling in Spanish. | E. A large crowd cheering in an arena. | F. A woman celebrates with a high-pitched whoop. | G. This is the last event, no immediate event after. | H. A muffled thumping sound in the background. | I. A person is whistling in the distance. | J. Muffled crowd talking. | K. A crowd of people making noise in an arena. | L. A crowd boos and whistles together.",C,C,INVALID,exact-label,invalid,C,"Based on the given information, it is not possible to determine what happens immediately after",12,True,False
qwen2-audio-7b-instruct__vs__qwen2-audio-7b-instruct-no-audio,3,audio_only_correct,176385.mp3__7,176385.mp3,"What happens immediately after this event first appears: ""A vehicle honks in the background.""?","A. A car is passing on the street. | B. A motorcycle passes on the street. | C. A child screams playfully outside. | D. Traffic sounds. | E. A baby making sounds. | F. A child screams in a high-pitched voice. | G. People are talking outside on the street. | H. This is the last event, no immediate event after. | I. A child screams. | J. A motorcycle passes by.",C,C,D,exact-label,regex-label,C,D. Traffic sounds.,10,True,False
qwen2-audio-7b-instruct__vs__qwen2-audio-7b-instruct-no-audio,3,audio_only_correct,147534.mp3__1,147534.mp3,"What happens immediately after this event first appears: ""A lighter beep tone, possibly a radio signal.""?","A. A stretched, dull beep. | B. A very dull, stretched-out tone. | C. The sound of a digit being dialed on a phone. | D. A stretched-out, dull beep tone. | E. A dull sound with a rapidly wavering tone. | F. A high-pitched beep followed by the sound of dialing a digit on a phone. | G. This is the last event, no immediate event after. | H. A stretched beep followed by a dialing tone on a phone.",C,C,INVALID,exact-label,invalid,C,"Based on the given information, it is impossible to determine the exact event that occurs",8,True,False
qwen2-audio-7b-instruct__vs__qwen2-audio-7b-instruct-no-audio,3,audio_only_correct,126884.mp3__4,126884.mp3,"What happens immediately after this event first appears: ""Setting down a cup on the table produces two muffled sounds.""?","A. A person breathes out softly. | B. A porcelain cup hits another, making a sudden clinking sound. | C. A person exhales softly. | D. This is the last event, no immediate event after. | E. A porcelain cup softly clinks against another. | F. A spoon is set down in a cup, producing a metallic clinking sound. | G. A spoon clinks and scrapes while stirring a drink.",B,B,E,exact-label,regex-label,B,E. A porcelain cup softly clinks against another.,7,True,False
qwen2-audio-7b-instruct__vs__qwen2-audio-7b-instruct-no-audio,3,audio_only_correct,166930.mp3__3,166930.mp3,"What happens immediately after this event first appears: ""A sharp metallic clatter.""?","A. Metal clashing. | B. Male voices chattering faintly in the distance with echoes through a hall. | C. A sharp metallic sound. | D. Metal hits the floor with a sharp clattering sound. | E. Construction noises echoing off hard surfaces. | F. A swift, raspy swish of an object being dragged or swiped across a smooth surface. | G. This is the last event, no immediate event after.",C,C,D,exact-label,regex-label,C,D. Metal hits the floor with a sharp clattering sound.,7,True,False
qwen2-audio-7b-instruct__vs__qwen2-audio-7b-instruct-no-audio,3,audio_only_correct,167094.mp3__1,167094.mp3,"What happens immediately after this event first appears: ""Short electronic whistle with echo.""?","A. Soft background noise. | B. Noise. | C. Quiet rustling sounds. | D. Someone is speaking through a speaker. | E. This is the last event, no immediate event after. | F. Someone sighs. | G. Thumping sound.",D,D,B,exact-label,regex-label,D,B. Noise.,7,True,False
qwen2-audio-7b-instruct__vs__qwen2-audio-7b-instruct-no-audio,3,audio_only_correct,114629.mp3__4,114629.mp3,"What happens immediately after this event first appears: ""The loud, turbulent, and calming sound of waves on the beach.""?","A. The sound of water waves on the beach gradually increasing. | B. This is the last event, no immediate event after. | C. The quiet, repetitive sound of flowing water. | D. A large wave on the beach fades away quietly. | E. A wave on the beach rises loudly and rapidly. | F. A large wave rapidly increases in volume on the beach.",E,E,C,exact-label,regex-label,E,"C. The quiet, repetitive sound of flowing water.",6,True,False
qwen2-audio-7b-instruct__vs__qwen2-audio-7b-instruct-no-audio,3,audio_only_correct,128137.mp3__4,128137.mp3,"What happens immediately after this event first appears: ""A dog howls quietly.""?","A. A dog howls loudly. | B. This is the last event, no immediate event after. | C. A dog whines quietly. | D. A wolf is whining. | E. A dog howls, starting quietly and then getting louder. | F. A wolf whines quietly.",E,E,C,exact-label,regex-label,E,C. A dog whines quietly.,6,True,False
qwen2-audio-7b-instruct__vs__qwen2-audio-7b-instruct-no-audio,3,audio_only_correct,130864.mp3__2,130864.mp3,"What happens immediately after this event first appears: ""A car is speeding up and approaching.""?","A. A car rapidly accelerates and approaches. | B. A train is approaching. | C. A train gradually moving away on the tracks. | D. A loud car crash is heard from a distance on the train track. | E. A car and a train gradually approach each other. | F. This is the last event, no immediate event after.",E,E,INVALID,exact-label,invalid,E,"Based on the given information, the immediate event that occurs after a car is speeding",6,True,False
qwen2-audio-7b-instruct__vs__qwen2-audio-7b-instruct-no-audio,3,audio_only_correct,169159.mp3__2,169159.mp3,"What happens immediately after this event first appears: ""Human footsteps on water in the distance.""?","A. This is the last event, no immediate event after. | B. Constant background rain. | C. Thunder roars. | D. Distant thunder sounds weakly. | E. Distant thunder roars. | F. Thunder roars in the distance.",D,D,F,exact-label,regex-label,D,F. Thunder roars in the distance.,6,True,False
qwen2-audio-7b-instruct__vs__qwen2-audio-7b-instruct-no-audio,3,audio_only_correct,170298.mp3__3,170298.mp3,"What happens immediately after this event first appears: ""A cat meows twice while growling.""?","A. A cat meows shortly. | B. A cat growls twice loudly. | C. A cat growls multiple times. | D. This is the last event, no immediate event after. | E. A cat meows. | F. A cat growls while breathing heavily.",E,E,INVALID,exact-label,invalid,E,"Based on the given event description, the immediate action that occurs after the cat me",6,True,False
qwen2-audio-7b-instruct__vs__qwen2-audio-7b-instruct-no-audio,3,audio_only_correct,104760.mp3__2,104760.mp3,"What happens immediately after this event first appears: ""Heavy-duty internal combustion engine vehicle shifts into gear with a loud muffled thud.""?","A. Air pressure hisses as a mechanical part of a heavy vehicle releases. | B. Repeated heavy metallic clicking. | C. Heavy-duty internal combustion engine idling. | D. This is the last event, no immediate event after. | E. A heavy-duty internal combustion engine powers a large vehicle as it drives away, gradually increasing speed in a controlled manner.",E,E,C,exact-label,regex-label,E,C. Heavy-duty internal combustion engine idles.,5,True,False
qwen2-audio-7b-instruct__vs__qwen2-audio-7b-instruct-no-audio,3,audio_only_correct,121299.mp3__3,121299.mp3,"What happens immediately after this event first appears: ""Wheels spinning.""?","A. Spinning wheels make a loud noise. | B. A horn honks from far away. | C. Traffic noise. | D. This is the last event, no immediate event after. | E. A car passes by.",A,A,C,exact-label,regex-label,A,C. Traffic noise.,5,True,False
qwen2-audio-7b-instruct__vs__qwen2-audio-7b-instruct-no-audio,3,audio_only_correct,133991.mp3__2,133991.mp3,"What happens immediately after this event first appears: ""A sharp crack of thunder.""?","A. Rain falling. | B. Thunder rumbles and grumbles. | C. Thunder. | D. This is the last event, no immediate event after. | E. Soft raindrops falling.",B,B,C,exact-label,regex-label,B,C. Thunder.,5,True,False
qwen2-audio-7b-instruct__vs__qwen2-audio-7b-instruct-no-audio,3,audio_only_correct,141717.mp3__1,141717.mp3,"What happens immediately after this event first appears: ""Guitar chords being played in sequence.""?","A. A guitar string is picked once, and the sound fades away. | B. This is the last event, no immediate event after. | C. Guitar chords being played with some fading in the middle. | D. Guitar chords are played and then fade away. | E. Guitar chords are played repeatedly and then fade away.",E,E,D,exact-label,regex-label,E,D. Guitar chords are played and then fade away.,5,True,False
